college,department,course_number,pk_x_hi,pk_x_lo,pk_y_hi,pk_y_lo,professor,grade,major
CAS,Economics,102,0x301d1788de7d52173e7425726728b1d1,0x3d3a0a62cc0cfc7e1b51315f978c4d81,0x48fc8f7be1db69d25c7bd32870c0651d,0x40def8ce42e24cb560030d9d9eb1211d,Dr. Carol Williams,B+,Biomedical Engineering
ENG,Electrical and Computer Engineering,202,0x301d1788de7d52173e7425726728b1d1,0x3d3a0a62cc0cfc7e1b51315f978c4d81,0x48fc8f7be1db69d25c7bd32870c0651d,0x40def8ce42e24cb560030d9d9eb1211d,Dr. David Brown,C-,Biomedical Engineering
ENG,Mechanical Engineering,202,0x483aeca0b567161639ce723c4c706ca6,0xd523a52788d0d1a368b1f6cdb6e90d56,0x9dfbc82b441cbdcaf01381271bd89e42,0x8ff535856e0935f9260b7f03773673d9,Dr. Bob Johnson,D,Systems Engineering
CAS,English,202,0x483aeca0b567161639ce723c4c706ca6,0xd523a52788d0d1a368b1f6cdb6e90d56,0x9dfbc82b441cbdcaf01381271bd89e42,0x8ff535856e0935f9260b7f03773673d9,Dr. Carol Williams,F,Systems Engineering
ENG,Systems Engineering,302,0x483aeca0b567161639ce723c4c706ca6,0xd523a52788d0d1a368b1f6cdb6e90d56,0x9dfbc82b441cbdcaf01381271bd89e42,0x8ff535856e0935f9260b7f03773673d9,Dr. Henry Moore,C+,Systems Engineering
ENG,Systems Engineering,201,0x483aeca0b567161639ce723c4c706ca6,0xd523a52788d0d1a368b1f6cdb6e90d56,0x9dfbc82b441cbdcaf01381271bd89e42,0x8ff535856e0935f9260b7f03773673d9,Dr. Grace Wilson,C-,Systems Engineering
CAS,English,302,0xb9fa1caed8e18d35ad1e8ddf33e155df,0x273eed61d8345b7316e30f078a6192d5,0xbf69a2cf1143e3521190cd781ffa5fbb,0x845018d2b09ae1b37d1a4eda3d3f0ce2,Dr. David Brown,D,English
ENG,Electrical and Computer Engineering,301,0xb9fa1caed8e18d35ad1e8ddf33e155df,0x273eed61d8345b7316e30f078a6192d5,0xbf69a2cf1143e3521190cd781ffa5fbb,0x845018d2b09ae1b37d1a4eda3d3f0ce2,Dr. Henry Moore,F,English
ENG,Electrical and Computer Engineering,102,0xb9fa1caed8e18d35ad1e8ddf33e155df,0x273eed61d8345b7316e30f078a6192d5,0xbf69a2cf1143e3521190cd781ffa5fbb,0x845018d2b09ae1b37d1a4eda3d3f0ce2,Dr. Bob Johnson,A-,English
CAS,Mathematics,101,0xb9fa1caed8e18d35ad1e8ddf33e155df,0x273eed61d8345b7316e30f078a6192d5,0xbf69a2cf1143e3521190cd781ffa5fbb,0x845018d2b09ae1b37d1a4eda3d3f0ce2,Dr. David Brown,C,English
ENG,Biomedical Engineering,201,0x641ae47a0bc0dfc6a34747ad507da29,0x8a186aff662bda0b7da00575e883c243,0x42e175d1ff3d331f2e2c9311df901c53,0xbbb2b10d10bba34b10175d7aaa4819b5,Dr. Carol Williams,F,Biomedical Engineering
ENG,Mechanical Engineering,302,0x641ae47a0bc0dfc6a34747ad507da29,0x8a186aff662bda0b7da00575e883c243,0x42e175d1ff3d331f2e2c9311df901c53,0xbbb2b10d10bba34b10175d7aaa4819b5,Dr. Henry Moore,C,Biomedical Engineering
ENG,Mechanical Engineering,102,0x641ae47a0bc0dfc6a34747ad507da29,0x8a186aff662bda0b7da00575e883c243,0x42e175d1ff3d331f2e2c9311df901c53,0xbbb2b10d10bba34b10175d7aaa4819b5,Dr. Emma Davis,B+,Biomedical Engineering
ENG,Mechanical Engineering,101,0x641ae47a0bc0dfc6a34747ad507da29,0x8a186aff662bda0b7da00575e883c243,0x42e175d1ff3d331f2e2c9311df901c53,0xbbb2b10d10bba34b10175d7aaa4819b5,Dr. David Brown,B+,Biomedical Engineering
CAS,English,302,0x4d68a8a944d408c45945ab64c45466d5,0x7351031b861cba1b26ab1b2bd6b76a51,0x7801653ebe94342428a77145928fdeb5,0x7e510a27f910cffad2793149d6d4e9b8,Dr. David Brown,B+,Mechanical Engineering
ENG,Biomedical Engineering,102,0x4d68a8a944d408c45945ab64c45466d5,0x7351031b861cba1b26ab1b2bd6b76a51,0x7801653ebe94342428a77145928fdeb5,0x7e510a27f910cffad2793149d6d4e9b8,Dr. Henry Moore,F,Mechanical Engineering
CAS,English,301,0x4d68a8a944d408c45945ab64c45466d5,0x7351031b861cba1b26ab1b2bd6b76a51,0x7801653ebe94342428a77145928fdeb5,0x7e510a27f910cffad2793149d6d4e9b8,Dr. Carol Williams,B,Mechanical Engineering
ENG,Biomedical Engineering,301,0x4d68a8a944d408c45945ab64c45466d5,0x7351031b861cba1b26ab1b2bd6b76a51,0x7801653ebe94342428a77145928fdeb5,0x7e510a27f910cffad2793149d6d4e9b8,Dr. Emma Davis,F,Mechanical Engineering
ENG,Biomedical Engineering,101,0xa89cc20e16009e3d8145e29eddd21b16,0xcaa3ae19f1fa6ab3b5b4299296182a7d,0x3be6c8f516c2ef091431fbd5c70ac90c,0xe7a4a705d471cd31ad6ad276c2f8cf9b,Dr. Henry Moore,C+,Economics
ENG,Electrical and Computer Engineering,302,0xa89cc20e16009e3d8145e29eddd21b16,0xcaa3ae19f1fa6ab3b5b4299296182a7d,0x3be6c8f516c2ef091431fbd5c70ac90c,0xe7a4a705d471cd31ad6ad276c2f8cf9b,Dr. Carol Williams,C+,Economics
CAS,Computer Science,595,0xa89cc20e16009e3d8145e29eddd21b16,0xcaa3ae19f1fa6ab3b5b4299296182a7d,0x3be6c8f516c2ef091431fbd5c70ac90c,0xe7a4a705d471cd31ad6ad276c2f8cf9b,Dr. Alice Smith,A,Economics
ENG,Electrical and Computer Engineering,102,0xa89cc20e16009e3d8145e29eddd21b16,0xcaa3ae19f1fa6ab3b5b4299296182a7d,0x3be6c8f516c2ef091431fbd5c70ac90c,0xe7a4a705d471cd31ad6ad276c2f8cf9b,Dr. Bob Johnson,A,Economics
CAS,Mathematics,301,0x2fdb4f762e2e67ccbcebfa97c3f31e3,0x2d3fceb6359b2f6722549dee431e8a19,0xbb93116e2128264930536030a964b907,0xcda1ee8781547311c2ff9895b19f86e2,Dr. Bob Johnson,B-,Economics
ENG,Electrical and Computer Engineering,301,0x2fdb4f762e2e67ccbcebfa97c3f31e3,0x2d3fceb6359b2f6722549dee431e8a19,0xbb93116e2128264930536030a964b907,0xcda1ee8781547311c2ff9895b19f86e2,Dr. Henry Moore,C-,Economics
ENG,Electrical and Computer Engineering,101,0x2fdb4f762e2e67ccbcebfa97c3f31e3,0x2d3fceb6359b2f6722549dee431e8a19,0xbb93116e2128264930536030a964b907,0xcda1ee8781547311c2ff9895b19f86e2,Dr. Carol Williams,F,Economics
ENG,Mechanical Engineering,302,0x2fdb4f762e2e67ccbcebfa97c3f31e3,0x2d3fceb6359b2f6722549dee431e8a19,0xbb93116e2128264930536030a964b907,0xcda1ee8781547311c2ff9895b19f86e2,Dr. Henry Moore,B,Economics
CAS,Economics,202,0xb18acc72fdfba69820df0d341960f0ac,0xae866c07620fdaf112ef7bb6cf93bbc1,0xc3924bde3d6d7db9c57559f64b53b3bd,0x96bb718d5ac67cb181c025655a87cae7,Dr. Carol Williams,B+,Systems Engineering
ENG,Mechanical Engineering,302,0xb18acc72fdfba69820df0d341960f0ac,0xae866c07620fdaf112ef7bb6cf93bbc1,0xc3924bde3d6d7db9c57559f64b53b3bd,0x96bb718d5ac67cb181c025655a87cae7,Dr. Henry Moore,C,Systems Engineering
CAS,Computer Science,201,0xb18acc72fdfba69820df0d341960f0ac,0xae866c07620fdaf112ef7bb6cf93bbc1,0xc3924bde3d6d7db9c57559f64b53b3bd,0x96bb718d5ac67cb181c025655a87cae7,Dr. Alice Smith,F,Systems Engineering
CAS,English,301,0xb18acc72fdfba69820df0d341960f0ac,0xae866c07620fdaf112ef7bb6cf93bbc1,0xc3924bde3d6d7db9c57559f64b53b3bd,0x96bb718d5ac67cb181c025655a87cae7,Dr. Carol Williams,D,Systems Engineering
ENG,Electrical and Computer Engineering,302,0xc48924773b4ed84a9bc5c17d92794280,0x54a6406abfa68c86ce6523d8c1880aca,0xdee873c1993bafb522fc2cdb8e0a5868,0x498d0b431ec611dea0d384f12d0c5b45,Dr. Carol Williams,B,Economics
CAS,English,302,0xc48924773b4ed84a9bc5c17d92794280,0x54a6406abfa68c86ce6523d8c1880aca,0xdee873c1993bafb522fc2cdb8e0a5868,0x498d0b431ec611dea0d384f12d0c5b45,Dr. David Brown,A-,Economics
CAS,Computer Science,102,0xc48924773b4ed84a9bc5c17d92794280,0x54a6406abfa68c86ce6523d8c1880aca,0xdee873c1993bafb522fc2cdb8e0a5868,0x498d0b431ec611dea0d384f12d0c5b45,Dr. Emma Davis,A,Economics
CAS,Computer Science,302,0xc48924773b4ed84a9bc5c17d92794280,0x54a6406abfa68c86ce6523d8c1880aca,0xdee873c1993bafb522fc2cdb8e0a5868,0x498d0b431ec611dea0d384f12d0c5b45,Dr. Alice Smith,B+,Economics
ENG,Systems Engineering,101,0x81e4923b9de5ae06ec3ebd09ddc303ba,0xc7bf26abd445dd9ba9ae8fabb0ab6514,0x889536fc20da5a1c6d6c02ff35dfb976,0xd72dd10e390c35e53405de2c155d4e5c,Dr. Grace Wilson,C,Biomedical Engineering
CAS,Computer Science,302,0x81e4923b9de5ae06ec3ebd09ddc303ba,0xc7bf26abd445dd9ba9ae8fabb0ab6514,0x889536fc20da5a1c6d6c02ff35dfb976,0xd72dd10e390c35e53405de2c155d4e5c,Dr. Alice Smith,A-,Biomedical Engineering
CAS,English,101,0x81e4923b9de5ae06ec3ebd09ddc303ba,0xc7bf26abd445dd9ba9ae8fabb0ab6514,0x889536fc20da5a1c6d6c02ff35dfb976,0xd72dd10e390c35e53405de2c155d4e5c,Dr. Henry Moore,F,Biomedical Engineering
CAS,Mathematics,201,0x81e4923b9de5ae06ec3ebd09ddc303ba,0xc7bf26abd445dd9ba9ae8fabb0ab6514,0x889536fc20da5a1c6d6c02ff35dfb976,0xd72dd10e390c35e53405de2c155d4e5c,Dr. Frank Miller,B+,Biomedical Engineering
CAS,Economics,301,0xfcfbbd16f7939c8c34c81ce48beb34b4,0xfc213a53250d72b3b59a6995c774ed04,0x4d776b1f0d11151da9f61d7cb049fee2,0xbea1a51ac28699180e70193225c97a20,Dr. Emma Davis,C,English
ENG,Electrical and Computer Engineering,301,0xfcfbbd16f7939c8c34c81ce48beb34b4,0xfc213a53250d72b3b59a6995c774ed04,0x4d776b1f0d11151da9f61d7cb049fee2,0xbea1a51ac28699180e70193225c97a20,Dr. Henry Moore,A,English
ENG,Mechanical Engineering,101,0xfcfbbd16f7939c8c34c81ce48beb34b4,0xfc213a53250d72b3b59a6995c774ed04,0x4d776b1f0d11151da9f61d7cb049fee2,0xbea1a51ac28699180e70193225c97a20,Dr. David Brown,B-,English
CAS,Economics,201,0xfcfbbd16f7939c8c34c81ce48beb34b4,0xfc213a53250d72b3b59a6995c774ed04,0x4d776b1f0d11151da9f61d7cb049fee2,0xbea1a51ac28699180e70193225c97a20,Dr. Henry Moore,B+,English
CAS,Economics,202,0x1734a086b6be98d7da84bafcb929aa68,0x9a382488c30bbd63af5159a7e059fb0b,0x6bfbccb3c8d67d4def6211396c348afc,0x9f6977f56d64c02c71cba35eb4f0ddf3,Dr. Carol Williams,D,Computer Science
CAS,Computer Science,102,0x1734a086b6be98d7da84bafcb929aa68,0x9a382488c30bbd63af5159a7e059fb0b,0x6bfbccb3c8d67d4def6211396c348afc,0x9f6977f56d64c02c71cba35eb4f0ddf3,Dr. Emma Davis,F,Computer Science
ENG,Biomedical Engineering,101,0x1734a086b6be98d7da84bafcb929aa68,0x9a382488c30bbd63af5159a7e059fb0b,0x6bfbccb3c8d67d4def6211396c348afc,0x9f6977f56d64c02c71cba35eb4f0ddf3,Dr. Henry Moore,C,Computer Science
ENG,Mechanical Engineering,102,0x1734a086b6be98d7da84bafcb929aa68,0x9a382488c30bbd63af5159a7e059fb0b,0x6bfbccb3c8d67d4def6211396c348afc,0x9f6977f56d64c02c71cba35eb4f0ddf3,Dr. Grace Wilson,B-,Computer Science
ENG,Electrical and Computer Engineering,201,0x75622562d83db204862a5552c7ed9ca9,0xf1a0310cd0a9e53ddc9fd7fa9a3e17a3,0xe57cb75a81cf11a0221b6bc87adf96a8,0x2b5a5fb8b9409a2d5c7360cb6990629c,Dr. Alice Smith,C-,Economics
ENG,Systems Engineering,101,0x75622562d83db204862a5552c7ed9ca9,0xf1a0310cd0a9e53ddc9fd7fa9a3e17a3,0xe57cb75a81cf11a0221b6bc87adf96a8,0x2b5a5fb8b9409a2d5c7360cb6990629c,Dr. Grace Wilson,B,Economics
CAS,Computer Science,201,0x75622562d83db204862a5552c7ed9ca9,0xf1a0310cd0a9e53ddc9fd7fa9a3e17a3,0xe57cb75a81cf11a0221b6bc87adf96a8,0x2b5a5fb8b9409a2d5c7360cb6990629c,Dr. Alice Smith,C+,Economics
CAS,Mathematics,301,0x75622562d83db204862a5552c7ed9ca9,0xf1a0310cd0a9e53ddc9fd7fa9a3e17a3,0xe57cb75a81cf11a0221b6bc87adf96a8,0x2b5a5fb8b9409a2d5c7360cb6990629c,Dr. Bob Johnson,C,Economics
ENG,Systems Engineering,202,0x64320c7afdb71741bdd0104a0e69b5de,0x604d980ef3db34326e80a67a47431cc7,0xb32253d6fe1e9257ea588d5108f71bda,0x221c7905bbba627f924d3cc481c62ad5,Dr. Henry Moore,D,English
ENG,Mechanical Engineering,102,0x64320c7afdb71741bdd0104a0e69b5de,0x604d980ef3db34326e80a67a47431cc7,0xb32253d6fe1e9257ea588d5108f71bda,0x221c7905bbba627f924d3cc481c62ad5,Dr. Grace Wilson,C,English
ENG,Electrical and Computer Engineering,102,0x64320c7afdb71741bdd0104a0e69b5de,0x604d980ef3db34326e80a67a47431cc7,0xb32253d6fe1e9257ea588d5108f71bda,0x221c7905bbba627f924d3cc481c62ad5,Dr. Bob Johnson,B-,English
ENG,Electrical and Computer Engineering,202,0x64320c7afdb71741bdd0104a0e69b5de,0x604d980ef3db34326e80a67a47431cc7,0xb32253d6fe1e9257ea588d5108f71bda,0x221c7905bbba627f924d3cc481c62ad5,Dr. Henry Moore,F,English
CAS,Computer Science,302,0x657f95a5e1cc0e60b1c377e14913aaf0,0x7c54cab7ae9b5b55ca23fac7be421e43,0x4c5d74f01ba636a394f7580e6ac3c282,0xfe7e6346d8e177ca053f00135f168ef,Dr. Alice Smith,A,Mechanical Engineering
CAS,Mathematics,102,0x657f95a5e1cc0e60b1c377e14913aaf0,0x7c54cab7ae9b5b55ca23fac7be421e43,0x4c5d74f01ba636a394f7580e6ac3c282,0xfe7e6346d8e177ca053f00135f168ef,Dr. Alice Smith,B,Mechanical Engineering
ENG,Systems Engineering,201,0x657f95a5e1cc0e60b1c377e14913aaf0,0x7c54cab7ae9b5b55ca23fac7be421e43,0x4c5d74f01ba636a394f7580e6ac3c282,0xfe7e6346d8e177ca053f00135f168ef,Dr. Grace Wilson,A,Mechanical Engineering
CAS,Economics,102,0x657f95a5e1cc0e60b1c377e14913aaf0,0x7c54cab7ae9b5b55ca23fac7be421e43,0x4c5d74f01ba636a394f7580e6ac3c282,0xfe7e6346d8e177ca053f00135f168ef,Dr. Grace Wilson,C-,Mechanical Engineering
ENG,Electrical and Computer Engineering,202,0xa62126edebd167d049bb4986109db0dc,0x4760a182185920920557e34b48d5529c,0xb8398614d6b3c383be23804023d04db4,0x2449decee1ae2015191b5ec3a28ca00b,Dr. David Brown,B-,Electrical and Computer Engineering
CAS,Computer Science,201,0xa62126edebd167d049bb4986109db0dc,0x4760a182185920920557e34b48d5529c,0xb8398614d6b3c383be23804023d04db4,0x2449decee1ae2015191b5ec3a28ca00b,Dr. Alice Smith,A-,Electrical and Computer Engineering
ENG,Mechanical Engineering,302,0xa62126edebd167d049bb4986109db0dc,0x4760a182185920920557e34b48d5529c,0xb8398614d6b3c383be23804023d04db4,0x2449decee1ae2015191b5ec3a28ca00b,Dr. Henry Moore,B-,Electrical and Computer Engineering
ENG,Systems Engineering,301,0xa62126edebd167d049bb4986109db0dc,0x4760a182185920920557e34b48d5529c,0xb8398614d6b3c383be23804023d04db4,0x2449decee1ae2015191b5ec3a28ca00b,Dr. Alice Smith,A-,Electrical and Computer Engineering
ENG,Mechanical Engineering,301,0x52b0d35176949fb6a03f8d8b66c5cd3f,0xf4024ffed9e51712485d4b78e70eb725,0x81f0fc4040b190f9da7694b6ba60b2f1,0xbb931ff4657790fde6c9c5b8e990e9b,Dr. Emma Davis,A,Systems Engineering
CAS,English,102,0x52b0d35176949fb6a03f8d8b66c5cd3f,0xf4024ffed9e51712485d4b78e70eb725,0x81f0fc4040b190f9da7694b6ba60b2f1,0xbb931ff4657790fde6c9c5b8e990e9b,Dr. Alice Smith,A,Systems Engineering
ENG,Biomedical Engineering,201,0x52b0d35176949fb6a03f8d8b66c5cd3f,0xf4024ffed9e51712485d4b78e70eb725,0x81f0fc4040b190f9da7694b6ba60b2f1,0xbb931ff4657790fde6c9c5b8e990e9b,Dr. Henry Moore,F,Systems Engineering
ENG,Systems Engineering,301,0x52b0d35176949fb6a03f8d8b66c5cd3f,0xf4024ffed9e51712485d4b78e70eb725,0x81f0fc4040b190f9da7694b6ba60b2f1,0xbb931ff4657790fde6c9c5b8e990e9b,Dr. Alice Smith,B-,Systems Engineering
CAS,Computer Science,202,0xcbd4bafa3239e2c7e7f9819a1d8ac53c,0x6a7c740c1b87d8d2ea6b14b55706846b,0x3744ae7689a677e1d543d1a88ed07265,0x714300de68a98896c7857c8a692b064,Dr. Alice Smith,A,Electrical and Computer Engineering
ENG,Systems Engineering,301,0xcbd4bafa3239e2c7e7f9819a1d8ac53c,0x6a7c740c1b87d8d2ea6b14b55706846b,0x3744ae7689a677e1d543d1a88ed07265,0x714300de68a98896c7857c8a692b064,Dr. Carol Williams,F,Electrical and Computer Engineering
CAS,Economics,102,0xcbd4bafa3239e2c7e7f9819a1d8ac53c,0x6a7c740c1b87d8d2ea6b14b55706846b,0x3744ae7689a677e1d543d1a88ed07265,0x714300de68a98896c7857c8a692b064,Dr. Carol Williams,B,Electrical and Computer Engineering
CAS,Economics,301,0xcbd4bafa3239e2c7e7f9819a1d8ac53c,0x6a7c740c1b87d8d2ea6b14b55706846b,0x3744ae7689a677e1d543d1a88ed07265,0x714300de68a98896c7857c8a692b064,Dr. Emma Davis,F,Electrical and Computer Engineering
CAS,Computer Science,202,0x7914be58acb718c2c7a12d96ea9b6fae,0x103607db91b7ecbee72097173bb321c,0xe5d927961b357080421f80d6384cf111,0xf454f065fc6f2aacfb33c6a6d46d21d1,Dr. Alice Smith,B-,Biomedical Engineering
CAS,Computer Science,302,0x7914be58acb718c2c7a12d96ea9b6fae,0x103607db91b7ecbee72097173bb321c,0xe5d927961b357080421f80d6384cf111,0xf454f065fc6f2aacfb33c6a6d46d21d1,Dr. Alice Smith,A-,Biomedical Engineering
CAS,Economics,301,0x7914be58acb718c2c7a12d96ea9b6fae,0x103607db91b7ecbee72097173bb321c,0xe5d927961b357080421f80d6384cf111,0xf454f065fc6f2aacfb33c6a6d46d21d1,Dr. Emma Davis,B-,Biomedical Engineering
ENG,Biomedical Engineering,202,0x7914be58acb718c2c7a12d96ea9b6fae,0x103607db91b7ecbee72097173bb321c,0xe5d927961b357080421f80d6384cf111,0xf454f065fc6f2aacfb33c6a6d46d21d1,Dr. Bob Johnson,C-,Biomedical Engineering
CAS,Computer Science,202,0x249eb58233ae3c6e6d3c098126110367,0x99a89b11ec04372ccaae3f390513be38,0x4ed664b966b7bccb07e60395689e4854,0x5e2b3ecffbbf3bb4e720b88b8b0f7927,Dr. Alice Smith,C+,Mechanical Engineering
ENG,Systems Engineering,202,0x249eb58233ae3c6e6d3c098126110367,0x99a89b11ec04372ccaae3f390513be38,0x4ed664b966b7bccb07e60395689e4854,0x5e2b3ecffbbf3bb4e720b88b8b0f7927,Dr. Henry Moore,B-,Mechanical Engineering
ENG,Electrical and Computer Engineering,302,0x249eb58233ae3c6e6d3c098126110367,0x99a89b11ec04372ccaae3f390513be38,0x4ed664b966b7bccb07e60395689e4854,0x5e2b3ecffbbf3bb4e720b88b8b0f7927,Dr. Carol Williams,C-,Mechanical Engineering
CAS,English,202,0x249eb58233ae3c6e6d3c098126110367,0x99a89b11ec04372ccaae3f390513be38,0x4ed664b966b7bccb07e60395689e4854,0x5e2b3ecffbbf3bb4e720b88b8b0f7927,Dr. David Brown,A,Mechanical Engineering
CAS,English,302,0x42a55333fd71691a6535f424d6fbe878,0xebc990ed365d485c259bc8e1e462b28c,0x86b975e17714a91452b1e106f66b0670,0x234dff8159264051fe5d0c08b03df6ff,Dr. David Brown,A,Systems Engineering
ENG,Systems Engineering,102,0x42a55333fd71691a6535f424d6fbe878,0xebc990ed365d485c259bc8e1e462b28c,0x86b975e17714a91452b1e106f66b0670,0x234dff8159264051fe5d0c08b03df6ff,Dr. Alice Smith,F,Systems Engineering
CAS,Mathematics,102,0x42a55333fd71691a6535f424d6fbe878,0xebc990ed365d485c259bc8e1e462b28c,0x86b975e17714a91452b1e106f66b0670,0x234dff8159264051fe5d0c08b03df6ff,Dr. Alice Smith,D,Systems Engineering
ENG,Biomedical Engineering,102,0x42a55333fd71691a6535f424d6fbe878,0xebc990ed365d485c259bc8e1e462b28c,0x86b975e17714a91452b1e106f66b0670,0x234dff8159264051fe5d0c08b03df6ff,Dr. Henry Moore,C+,Systems Engineering
CAS,Economics,202,0x1bd4ab780324f03eac42de6aa22e37cf,0x7526d6d5dfdd75e646c3309878299e1b,0x1c3e5125f308a3b4c8eda38f89dee78f,0x354f43eee88e62d6df044d574079c44e,Dr. Carol Williams,B+,Mechanical Engineering
CAS,Computer Science,101,0x1bd4ab780324f03eac42de6aa22e37cf,0x7526d6d5dfdd75e646c3309878299e1b,0x1c3e5125f308a3b4c8eda38f89dee78f,0x354f43eee88e62d6df044d574079c44e,Dr. Frank Miller,B-,Mechanical Engineering
CAS,Economics,201,0x1bd4ab780324f03eac42de6aa22e37cf,0x7526d6d5dfdd75e646c3309878299e1b,0x1c3e5125f308a3b4c8eda38f89dee78f,0x354f43eee88e62d6df044d574079c44e,Dr. Henry Moore,C+,Mechanical Engineering
ENG,Electrical and Computer Engineering,101,0x1bd4ab780324f03eac42de6aa22e37cf,0x7526d6d5dfdd75e646c3309878299e1b,0x1c3e5125f308a3b4c8eda38f89dee78f,0x354f43eee88e62d6df044d574079c44e,Dr. Carol Williams,B+,Mechanical Engineering
CAS,English,202,0xf14f77e34eabd5db6a4deaf0a4f3bb7c,0x57300cde3804ce376ba3d70556cc7aca,0xa18c7b63336da2b360828f1010fc10e5,0xa482ebe49bf15db34fb79910c2e4ef78,Dr. Carol Williams,C-,Biomedical Engineering
ENG,Systems Engineering,202,0xf14f77e34eabd5db6a4deaf0a4f3bb7c,0x57300cde3804ce376ba3d70556cc7aca,0xa18c7b63336da2b360828f1010fc10e5,0xa482ebe49bf15db34fb79910c2e4ef78,Dr. Henry Moore,D,Biomedical Engineering
ENG,Systems Engineering,102,0xf14f77e34eabd5db6a4deaf0a4f3bb7c,0x57300cde3804ce376ba3d70556cc7aca,0xa18c7b63336da2b360828f1010fc10e5,0xa482ebe49bf15db34fb79910c2e4ef78,Dr. Alice Smith,C+,Biomedical Engineering
CAS,English,302,0xf14f77e34eabd5db6a4deaf0a4f3bb7c,0x57300cde3804ce376ba3d70556cc7aca,0xa18c7b63336da2b360828f1010fc10e5,0xa482ebe49bf15db34fb79910c2e4ef78,Dr. David Brown,C-,Biomedical Engineering
ENG,Systems Engineering,301,0x96957d739b28476b9a65035123a45b34,0xa129c11f9b55694a40312403c9fb7049,0x5d2931a8ea5e9156d8df276b3156a0a0,0xd16636d461037363830561afb41d863f,Dr. Alice Smith,C+,Economics
CAS,Computer Science,202,0x96957d739b28476b9a65035123a45b34,0xa129c11f9b55694a40312403c9fb7049,0x5d2931a8ea5e9156d8df276b3156a0a0,0xd16636d461037363830561afb41d863f,Dr. Alice Smith,B-,Economics
ENG,Systems Engineering,101,0x96957d739b28476b9a65035123a45b34,0xa129c11f9b55694a40312403c9fb7049,0x5d2931a8ea5e9156d8df276b3156a0a0,0xd16636d461037363830561afb41d863f,Dr. Grace Wilson,A-,Economics
CAS,Economics,201,0x96957d739b28476b9a65035123a45b34,0xa129c11f9b55694a40312403c9fb7049,0x5d2931a8ea5e9156d8df276b3156a0a0,0xd16636d461037363830561afb41d863f,Dr. Henry Moore,F,Economics
ENG,Systems Engineering,102,0xb14e51808493dcbf89f5fb7e9dd404dd,0x49facdae429b334559bc829ca25f1bf0,0x1071fb79ab4d9e205578b4bd11873860,0x245ec2b11fe7a3c3a0407f0d2dfad0ff,Dr. Alice Smith,D,Economics
ENG,Systems Engineering,302,0xb14e51808493dcbf89f5fb7e9dd404dd,0x49facdae429b334559bc829ca25f1bf0,0x1071fb79ab4d9e205578b4bd11873860,0x245ec2b11fe7a3c3a0407f0d2dfad0ff,Dr. Bob Johnson,A,Economics
CAS,Computer Science,201,0xb14e51808493dcbf89f5fb7e9dd404dd,0x49facdae429b334559bc829ca25f1bf0,0x1071fb79ab4d9e205578b4bd11873860,0x245ec2b11fe7a3c3a0407f0d2dfad0ff,Dr. Alice Smith,F,Economics
CAS,Mathematics,102,0xb14e51808493dcbf89f5fb7e9dd404dd,0x49facdae429b334559bc829ca25f1bf0,0x1071fb79ab4d9e205578b4bd11873860,0x245ec2b11fe7a3c3a0407f0d2dfad0ff,Dr. Alice Smith,C+,Economics
ENG,Systems Engineering,302,0x9fc3b8ce36fcc4d399e32b4c209db3e3,0x96d0e4c207a826fbf424c69e8fbda921,0xcdfdc6f3365e6fe396f22f3d57e54abb,0x9d919ebf71295a4dd29edf19f0433527,Dr. Bob Johnson,D,English
CAS,English,102,0x9fc3b8ce36fcc4d399e32b4c209db3e3,0x96d0e4c207a826fbf424c69e8fbda921,0xcdfdc6f3365e6fe396f22f3d57e54abb,0x9d919ebf71295a4dd29edf19f0433527,Dr. David Brown,D,English
CAS,Computer Science,102,0x9fc3b8ce36fcc4d399e32b4c209db3e3,0x96d0e4c207a826fbf424c69e8fbda921,0xcdfdc6f3365e6fe396f22f3d57e54abb,0x9d919ebf71295a4dd29edf19f0433527,Dr. Emma Davis,D,English
CAS,English,301,0x9fc3b8ce36fcc4d399e32b4c209db3e3,0x96d0e4c207a826fbf424c69e8fbda921,0xcdfdc6f3365e6fe396f22f3d57e54abb,0x9d919ebf71295a4dd29edf19f0433527,Dr. Carol Williams,C,English
ENG,Mechanical Engineering,201,0x73386bd227ed879bebc5eb38f88e784c,0x6e2a859b2601281f9f893a267efab25,0xfb9d673892a08ccb9216c6ef4b3eefc9,0xb134b7f0d3bbbd2921ca96e1a28f45b2,Dr. Bob Johnson,C+,Biomedical Engineering
CAS,Mathematics,301,0x73386bd227ed879bebc5eb38f88e784c,0x6e2a859b2601281f9f893a267efab25,0xfb9d673892a08ccb9216c6ef4b3eefc9,0xb134b7f0d3bbbd2921ca96e1a28f45b2,Dr. Bob Johnson,A,Biomedical Engineering
ENG,Systems Engineering,302,0x73386bd227ed879bebc5eb38f88e784c,0x6e2a859b2601281f9f893a267efab25,0xfb9d673892a08ccb9216c6ef4b3eefc9,0xb134b7f0d3bbbd2921ca96e1a28f45b2,Dr. Henry Moore,F,Biomedical Engineering
CAS,English,201,0x73386bd227ed879bebc5eb38f88e784c,0x6e2a859b2601281f9f893a267efab25,0xfb9d673892a08ccb9216c6ef4b3eefc9,0xb134b7f0d3bbbd2921ca96e1a28f45b2,Dr. Henry Moore,F,Biomedical Engineering
